City,Day,Year,AvgTemp,Day_of_Year
Stockholm,6,2009,20.9,218
Stockholm,7,2009,21.0,219
Stockholm,8,2009,20.2,220
Stockholm,9,2009,20.0,221
Stockholm,10,2009,20.2,222
Stockholm,11,2009,17.8,223
Stockholm,12,2009,15.9,224
Stockholm,13,2009,14.4,225
Stockholm,14,2009,14.4,226
Stockholm,15,2009,15.4,227
Stockholm,16,2009,18.0,228
Stockholm,17,2009,17.0,229
Stockholm,18,2009,14.8,230
Stockholm,19,2009,13.8,231
Stockholm,20,2009,16.6,232
Stockholm,21,2009,17.6,233
Stockholm,22,2009,16.4,234
Stockholm,23,2009,14.3,235
Stockholm,24,2009,15.3,236
Stockholm,25,2009,16.8,237
Stockholm,26,2009,16.9,238
Stockholm,27,2009,17.9,239
Stockholm,28,2009,18.9,240
Stockholm,29,2009,15.5,241
Stockholm,30,2009,14.5,242
Stockholm,31,2009,15.1,243
Stockholm,1,2009,18.5,244
Stockholm,2,2009,16.4,245
Stockholm,3,2009,15.7,246
Stockholm,4,2009,15.1,247
Stockholm,5,2009,14.8,248
Stockholm,6,2009,13.8,249
Stockholm,7,2009,15.1,250
Stockholm,8,2009,17.1,251
Stockholm,9,2009,18.1,252
Stockholm,10,2009,13.7,253
Stockholm,11,2009,12.8,254
Stockholm,12,2009,13.7,255
Stockholm,13,2009,12.7,256
Stockholm,14,2009,13.2,257
Stockholm,15,2009,12.1,258
Stockholm,16,2009,10.7,259
Stockholm,17,2009,10.5,260
Stockholm,18,2009,12.5,261
Stockholm,19,2009,13.0,262
Stockholm,20,2009,13.4,263
Stockholm,21,2009,13.8,264
Stockholm,22,2009,14.6,265
Stockholm,23,2009,14.7,266
Stockholm,24,2009,10.2,267
Stockholm,25,2009,11.5,268
Stockholm,26,2009,15.1,269
Stockholm,27,2009,14.7,270
Stockholm,28,2009,11.7,271
Stockholm,29,2009,7.3,272
Stockholm,30,2009,7.2,273
Stockholm,1,2009,4.7,274
Stockholm,2,2009,4.1,275
Stockholm,3,2009,5.9,276
Stockholm,4,2009,8.0,277
Stockholm,5,2009,6.3,278
Stockholm,6,2009,6.8,279
Stockholm,7,2009,11.3,280
Stockholm,8,2009,7.3,281
Stockholm,9,2009,4.9,282
Stockholm,10,2009,2.6,283
Stockholm,11,2009,5.4,284
Stockholm,12,2009,4.6,285
Stockholm,13,2009,2.8,286
Stockholm,14,2009,2.7,287
Stockholm,15,2009,3.3,288
Stockholm,16,2009,2.1,289
Stockholm,17,2009,4.6,290
Stockholm,18,2009,3.9,291
Stockholm,19,2009,4.8,292
Stockholm,20,2009,5.6,293
Stockholm,21,2009,7.1,294
Stockholm,22,2009,6.8,295
Stockholm,23,2009,5.6,296
Stockholm,24,2009,6.5,297
Stockholm,25,2009,7.1,298
Stockholm,26,2009,8.7,299
Stockholm,27,2009,7.1,300
Stockholm,28,2009,4.6,301
Stockholm,29,2009,2.9,302
Stockholm,30,2009,3.5,303
Stockholm,31,2009,3.5,304
Stockholm,1,2009,5.4,305
Stockholm,2,2009,6.4,306
Stockholm,3,2009,6.2,307
Stockholm,4,2009,2.7,308
Stockholm,5,2009,3.9,309
Stockholm,6,2009,6.3,310
Stockholm,7,2009,6.7,311
Stockholm,8,2009,5.3,312
Stockholm,9,2009,4.3,313
Stockholm,10,2009,2.6,314
Stockholm,11,2009,2.3,315
Stockholm,12,2009,0.9,316
Stockholm,13,2009,0.6,317
Stockholm,14,2009,5.2,318
Stockholm,15,2009,7.6,319
Stockholm,16,2009,6.9,320
Stockholm,17,2009,7.2,321
Stockholm,18,2009,7.1,322
Stockholm,19,2009,5.6,323
Stockholm,20,2009,9.8,324
Stockholm,21,2009,8.9,325
Stockholm,22,2009,6.1,326
Stockholm,23,2009,7.4,327
Stockholm,24,2009,6.8,328
Stockholm,25,2009,6.2,329
Stockholm,26,2009,7.2,330
Stockholm,27,2009,6.1,331
Stockholm,28,2009,4.8,332
Stockholm,29,2009,3.1,333
Stockholm,30,2009,6.6,334
Stockholm,1,2009,1.7,335
Stockholm,2,2009,-4.8,336
Stockholm,3,2009,-0.9,337
Stockholm,4,2009,2.9,338
Stockholm,5,2009,5.2,339
Stockholm,6,2009,3.9,340
Stockholm,7,2009,4.6,341
Stockholm,8,2009,4.1,342
Stockholm,9,2009,3.3,343
Stockholm,10,2009,2.4,344
Stockholm,11,2009,1.7,345
Stockholm,12,2009,0.9,346
Stockholm,13,2009,1.6,347
Stockholm,14,2009,-2.0,348
Stockholm,15,2009,-1.9,349
Stockholm,16,2009,-2.4,350
Stockholm,17,2009,-5.4,351
Stockholm,18,2009,-9.3,352
Stockholm,19,2009,-6.4,353
Stockholm,20,2009,-5.1,354
Stockholm,21,2009,-9.4,355
Stockholm,22,2009,-8.2,356
Stockholm,23,2009,-2.4,357
Stockholm,24,2009,-1.7,358
Stockholm,25,2009,1.4,359
Stockholm,26,2009,-2.1,360
Stockholm,27,2009,-5.1,361
Stockholm,28,2009,0.4,362
Stockholm,29,2009,-9.2,363
Stockholm,30,2009,-10.2,364
Stockholm,31,2009,-7.9,365
Stockholm,1,2010,-7.4,1
Stockholm,2,2010,-9.2,2
Stockholm,3,2010,-8.8,3
Stockholm,4,2010,-7.1,4
Stockholm,5,2010,-16.1,5
Stockholm,6,2010,-15.8,6
Stockholm,7,2010,-8.4,7
Stockholm,8,2010,-12.8,8
Stockholm,9,2010,-16.3,9
Stockholm,10,2010,-8.4,10
Stockholm,11,2010,-9.8,11
Stockholm,12,2010,-9.2,12
Stockholm,13,2010,-9.7,13
Stockholm,14,2010,-6.4,14
Stockholm,15,2010,-2.6,15
Stockholm,16,2010,-1.5,16
Stockholm,17,2010,-1.4,17
Stockholm,18,2010,-1.4,18
Stockholm,19,2010,-1.3,19
Stockholm,20,2010,-2.1,20
Stockholm,21,2010,-1.9,21
Stockholm,22,2010,-3.2,22
Stockholm,23,2010,-5.5,23
Stockholm,24,2010,-6.2,24
Stockholm,25,2010,-6.9,25
Stockholm,26,2010,-10.2,26
Stockholm,27,2010,-4.9,27
Stockholm,28,2010,-5.6,28
Stockholm,29,2010,-11.5,29
Stockholm,30,2010,-14.1,30
Stockholm,31,2010,-11.2,31
Stockholm,1,2010,-3.3,32
Stockholm,2,2010,-4.3,33
Stockholm,3,2010,-0.9,34
Stockholm,4,2010,-0.4,35
Stockholm,5,2010,-1.7,36
Stockholm,6,2010,-1.4,37
Stockholm,7,2010,-4.8,38
Stockholm,8,2010,-7.3,39
Stockholm,9,2010,-4.3,40
Stockholm,10,2010,-4.9,41
Stockholm,11,2010,-8.4,42
Stockholm,12,2010,-5.1,43
Stockholm,13,2010,-5.2,44
Stockholm,14,2010,-5.3,45
Stockholm,15,2010,-6.9,46
Stockholm,16,2010,-6.8,47
Stockholm,17,2010,-4.4,48
Stockholm,18,2010,-5.9,49
Stockholm,19,2010,-8.9,50
Stockholm,20,2010,-12.4,51
Stockholm,21,2010,-14.5,52
Stockholm,22,2010,-17.1,53
Stockholm,23,2010,-10.4,54
Stockholm,24,2010,-9.7,55
Stockholm,25,2010,-5.9,56
Stockholm,26,2010,0.4,57
Stockholm,27,2010,0.9,58
Stockholm,28,2010,1.3,59
Stockholm,1,2010,-1.0,60
Stockholm,2,2010,-5.7,61
Stockholm,3,2010,-5.9,62
Stockholm,4,2010,-6.0,63
Stockholm,5,2010,-6.5,64
Stockholm,6,2010,-9.9,65
Stockholm,7,2010,-6.6,66
Stockholm,8,2010,0.4,67
Stockholm,9,2010,-0.8,68
Stockholm,10,2010,1.0,69
Stockholm,11,2010,-0.4,70
Stockholm,12,2010,-0.2,71
Stockholm,13,2010,-1.5,72
Stockholm,14,2010,-2.7,73
Stockholm,15,2010,-3.4,74
Stockholm,16,2010,-4.9,75
Stockholm,17,2010,-1.9,76
Stockholm,18,2010,2.9,77
Stockholm,19,2010,4.9,78
Stockholm,20,2010,6.1,79
Stockholm,21,2010,-0.3,80
Stockholm,22,2010,-1.0,81
Stockholm,23,2010,1.3,82
Stockholm,24,2010,1.5,83
Stockholm,25,2010,1.1,84
Stockholm,26,2010,4.4,85
Stockholm,27,2010,2.6,86
Stockholm,28,2010,1.9,87
Stockholm,29,2010,3.8,88
Stockholm,30,2010,3.1,89
Stockholm,31,2010,1.9,90
Stockholm,1,2010,4.9,91
Stockholm,2,2010,3.3,92
Stockholm,3,2010,4.4,93
Stockholm,4,2010,3.7,94
Stockholm,5,2010,1.1,95
Stockholm,6,2010,3.8,96
Stockholm,7,2010,6.3,97
Stockholm,8,2010,7.3,98
Stockholm,9,2010,4.8,99
Stockholm,10,2010,3.2,100
Stockholm,11,2010,4.3,101
Stockholm,12,2010,5.4,102
Stockholm,13,2010,6.1,103
Stockholm,14,2010,6.6,104
Stockholm,15,2010,8.2,105
Stockholm,16,2010,5.2,106
Stockholm,17,2010,7.1,107
Stockholm,18,2010,5.5,108
Stockholm,19,2010,4.2,109
Stockholm,20,2010,4.1,110
Stockholm,21,2010,2.1,111
Stockholm,22,2010,1.8,112
Stockholm,23,2010,5.4,113
Stockholm,24,2010,5.8,114
Stockholm,25,2010,7.8,115
Stockholm,26,2010,10.1,116
Stockholm,27,2010,9.7,117
Stockholm,28,2010,6.4,118
Stockholm,29,2010,11.9,119
Stockholm,30,2010,12.3,120
Stockholm,1,2010,10.7,121
Stockholm,2,2010,7.2,122
Stockholm,3,2010,6.8,123
Stockholm,4,2010,6.8,124
Stockholm,5,2010,5.3,125
Stockholm,6,2010,6.7,126
Stockholm,7,2010,7.4,127
Stockholm,8,2010,5.4,128
Stockholm,9,2010,6.8,129
Stockholm,10,2010,5.9,130
Stockholm,11,2010,7.5,131
Stockholm,12,2010,9.3,132
Stockholm,13,2010,11.9,133
Stockholm,14,2010,12.4,134
Stockholm,15,2010,15.9,135
Stockholm,16,2010,11.7,136
Stockholm,17,2010,16.3,137
Stockholm,18,2010,17.7,138
Stockholm,19,2010,17.3,139
Stockholm,20,2010,18.2,140
Stockholm,21,2010,17.4,141
Stockholm,22,2010,17.6,142
Stockholm,23,2010,11.6,143
Stockholm,24,2010,11.3,144
Stockholm,25,2010,8.9,145
Stockholm,26,2010,11.1,146
Stockholm,27,2010,11.2,147
Stockholm,28,2010,11.4,148
Stockholm,29,2010,10.3,149
Stockholm,30,2010,12.7,150
Stockholm,31,2010,13.5,151
Stockholm,1,2010,14.2,152
Stockholm,2,2010,15.6,153
Stockholm,3,2010,16.5,154
Stockholm,4,2010,14.2,155
Stockholm,5,2010,12.4,156
Stockholm,6,2010,15.2,157
Stockholm,7,2010,13.3,158
Stockholm,8,2010,13.9,159
Stockholm,9,2010,14.1,160
Stockholm,10,2010,14.8,161
Stockholm,11,2010,13.1,162
Stockholm,12,2010,13.1,163
Stockholm,13,2010,14.7,164
Stockholm,14,2010,12.9,165
Stockholm,15,2010,11.2,166
Stockholm,16,2010,14.2,167
Stockholm,17,2010,16.4,168
Stockholm,18,2010,13.6,169
Stockholm,19,2010,13.2,170
Stockholm,20,2010,15.0,171
Stockholm,21,2010,12.6,172
Stockholm,22,2010,18.7,173
Stockholm,23,2010,16.6,174
Stockholm,24,2010,18.2,175
Stockholm,25,2010,18.7,176
Stockholm,26,2010,16.3,177
Stockholm,27,2010,17.9,178
Stockholm,28,2010,19.9,179
Stockholm,29,2010,20.4,180
Stockholm,30,2010,20.3,181
Stockholm,1,2010,17.1,182
Stockholm,2,2010,20.5,183
Stockholm,3,2010,22.2,184
Stockholm,4,2010,22.5,185
Stockholm,5,2010,20.9,186
Stockholm,6,2010,18.3,187
Stockholm,7,2010,20.3,188
Stockholm,8,2010,21.3,189
Stockholm,9,2010,21.5,190
Stockholm,10,2010,22.3,191
Stockholm,11,2010,26.2,192
Stockholm,12,2010,25.2,193
Stockholm,13,2010,26.1,194
Stockholm,14,2010,22.3,195
Stockholm,15,2010,23.7,196
Stockholm,16,2010,22.6,197
Stockholm,17,2010,22.5,198
Stockholm,18,2010,20.6,199
Stockholm,19,2010,20.3,200
Stockholm,20,2010,22.2,201
Stockholm,21,2010,22.4,202
Stockholm,22,2010,23.5,203
Stockholm,23,2010,16.4,204
Stockholm,24,2010,15.3,205
Stockholm,25,2010,17.4,206
Stockholm,26,2010,16.8,207
Stockholm,27,2010,19.6,208
Stockholm,28,2010,19.8,209
Stockholm,29,2010,18.1,210
Stockholm,30,2010,18.6,211
Stockholm,31,2010,17.7,212
Stockholm,1,2010,19.7,213
Stockholm,2,2010,16.1,214
Stockholm,3,2010,17.7,215
Stockholm,4,2010,16.3,216
Stockholm,5,2010,17.6,217
Stockholm,6,2010,18.2,218
Stockholm,7,2010,16.8,219
Stockholm,8,2010,18.1,220
Stockholm,9,2010,19.3,221
Stockholm,10,2010,17.4,222
Stockholm,11,2010,18.2,223
Stockholm,12,2010,20.7,224
Stockholm,13,2010,21.9,225
Stockholm,14,2010,22.8,226
Stockholm,15,2010,19.4,227
Stockholm,16,2010,18.4,228
Stockholm,17,2010,18.2,229
Stockholm,18,2010,18.7,230
Stockholm,19,2010,16.6,231
Stockholm,20,2010,15.1,232
Stockholm,21,2010,18.0,233
Stockholm,22,2010,17.2,234
Stockholm,23,2010,17.3,235
Stockholm,24,2010,16.3,236
Stockholm,25,2010,13.4,237
Stockholm,26,2010,13.3,238
Stockholm,27,2010,12.6,239
Stockholm,28,2010,11.6,240
Stockholm,29,2010,10.8,241
Stockholm,30,2010,11.2,242
Stockholm,31,2010,11.7,243
Stockholm,1,2010,12.4,244
Stockholm,2,2010,10.2,245
Stockholm,3,2010,9.3,246
Stockholm,4,2010,9.7,247
Stockholm,5,2010,11.2,248
Stockholm,6,2010,12.2,249
Stockholm,7,2010,11.6,250
Stockholm,8,2010,13.9,251
Stockholm,9,2010,13.7,252
Stockholm,10,2010,13.7,253
Stockholm,11,2010,14.7,254
Stockholm,12,2010,16.6,255
Stockholm,13,2010,13.2,256
Stockholm,14,2010,12.8,257
Stockholm,15,2010,12.1,258
Stockholm,16,2010,11.9,259
Stockholm,17,2010,11.9,260
Stockholm,18,2010,10.1,261
Stockholm,19,2010,10.4,262
Stockholm,20,2010,10.3,263
Stockholm,21,2010,12.2,264
Stockholm,22,2010,10.7,265
Stockholm,23,2010,12.3,266
Stockholm,24,2010,14.7,267
Stockholm,25,2010,13.6,268
Stockholm,26,2010,10.4,269
Stockholm,27,2010,9.7,270
Stockholm,28,2010,8.4,271
Stockholm,29,2010,7.6,272
Stockholm,30,2010,5.7,273
Stockholm,1,2010,6.2,274
Stockholm,2,2010,6.7,275
Stockholm,3,2010,10.3,276
Stockholm,4,2010,11.2,277
Stockholm,5,2010,10.6,278
Stockholm,6,2010,10.6,279
Stockholm,7,2010,9.8,280
Stockholm,8,2010,9.5,281
Stockholm,9,2010,7.5,282
Stockholm,10,2010,6.4,283
Stockholm,11,2010,4.7,284
Stockholm,12,2010,5.1,285
Stockholm,13,2010,5.4,286
Stockholm,14,2010,6.6,287
Stockholm,15,2010,2.2,288
Stockholm,16,2010,0.3,289
Stockholm,17,2010,2.7,290
Stockholm,18,2010,5.7,291
Stockholm,19,2010,7.4,292
Stockholm,20,2010,4.4,293
Stockholm,21,2010,-0.1,294
Stockholm,22,2010,1.3,295
Stockholm,23,2010,3.4,296
Stockholm,24,2010,2.7,297
Stockholm,25,2010,0.3,298
Stockholm,26,2010,0.6,299
Stockholm,27,2010,3.6,300
Stockholm,28,2010,8.8,301
Stockholm,29,2010,8.9,302
Stockholm,30,2010,9.5,303
Stockholm,31,2010,8.5,304
Stockholm,1,2010,6.9,305
Stockholm,2,2010,4.9,306
Stockholm,3,2010,8.6,307
Stockholm,4,2010,6.7,308
Stockholm,5,2010,2.8,309
Stockholm,6,2010,1.3,310
Stockholm,7,2010,-0.7,311
Stockholm,8,2010,-2.9,312
Stockholm,9,2010,0.9,313
Stockholm,10,2010,1.0,314
Stockholm,11,2010,1.1,315
Stockholm,12,2010,3.9,316
Stockholm,13,2010,3.1,317
Stockholm,14,2010,4.9,318
Stockholm,15,2010,2.9,319
Stockholm,16,2010,-0.4,320
Stockholm,17,2010,-1.1,321
Stockholm,18,2010,0.3,322
Stockholm,19,2010,0.2,323
Stockholm,20,2010,0.5,324
Stockholm,21,2010,1.4,325
Stockholm,22,2010,0.3,326
Stockholm,23,2010,-0.6,327
Stockholm,24,2010,-2.3,328
Stockholm,25,2010,-4.2,329
Stockholm,26,2010,-7.7,330
Stockholm,27,2010,-8.1,331
Stockholm,28,2010,-6.8,332
Stockholm,29,2010,-9.6,333
Stockholm,30,2010,-9.7,334
Stockholm,1,2010,-12.7,335
Stockholm,2,2010,-11.1,336
Stockholm,3,2010,-4.6,337
Stockholm,4,2010,-6.7,338
Stockholm,5,2010,-1.1,339
Stockholm,6,2010,-1.5,340
Stockholm,7,2010,-7.2,341
Stockholm,8,2010,-7.7,342
Stockholm,9,2010,-4.6,343
Stockholm,10,2010,-7.8,344
Stockholm,11,2010,-3.2,345
Stockholm,12,2010,-8.3,346
Stockholm,13,2010,-6.5,347
Stockholm,14,2010,-4.4,348
Stockholm,15,2010,-7.7,349
Stockholm,16,2010,-2.9,350
Stockholm,17,2010,-0.7,351
Stockholm,18,2010,-4.2,352
Stockholm,19,2010,-7.4,353
Stockholm,20,2010,-7.1,354
Stockholm,21,2010,-13.3,355
Stockholm,22,2010,-18.0,356
Stockholm,23,2010,-13.3,357
Stockholm,24,2010,-11.2,358
Stockholm,25,2010,-5.6,359
Stockholm,26,2010,-6.7,360
Stockholm,27,2010,-5.7,361
Stockholm,28,2010,-5.8,362
Stockholm,29,2010,-5.0,363
Stockholm,30,2010,-7.4,364
Stockholm,31,2010,-6.6,365
Stockholm,1,2011,-1.8,1
Stockholm,2,2011,-4.2,2
Stockholm,3,2011,-7.9,3
Stockholm,4,2011,-8.2,4
Stockholm,5,2011,-1.0,5
Stockholm,6,2011,-1.0,6
Stockholm,7,2011,-0.4,7
Stockholm,8,2011,-1.5,8
Stockholm,9,2011,1.4,9
Stockholm,10,2011,2.4,10
Stockholm,11,2011,0.0,11
Stockholm,12,2011,-0.6,12
Stockholm,13,2011,-5.6,13
Stockholm,14,2011,-8.1,14
Stockholm,15,2011,-5.0,15
Stockholm,16,2011,2.1,16
Stockholm,17,2011,4.2,17
Stockholm,18,2011,2.4,18
Stockholm,19,2011,-1.4,19
Stockholm,20,2011,-2.8,20
Stockholm,21,2011,-2.2,21
Stockholm,22,2011,-1.5,22
Stockholm,23,2011,-5.3,23
Stockholm,24,2011,-0.8,24
Stockholm,25,2011,-2.3,25
Stockholm,26,2011,-6.7,26
Stockholm,27,2011,-8.8,27
Stockholm,28,2011,-3.2,28
Stockholm,29,2011,1.3,29
Stockholm,30,2011,-0.3,30
Stockholm,31,2011,0.2,31
Stockholm,1,2011,2.6,32
Stockholm,2,2011,2.7,33
Stockholm,3,2011,3.1,34
Stockholm,4,2011,1.2,35
Stockholm,5,2011,0.7,36
Stockholm,6,2011,1.1,37
Stockholm,7,2011,0.6,38
Stockholm,8,2011,0.9,39
Stockholm,9,2011,-3.0,40
Stockholm,10,2011,-3.2,41
Stockholm,11,2011,-4.7,42
Stockholm,12,2011,-8.3,43
Stockholm,13,2011,-8.9,44
Stockholm,14,2011,-13.9,45
Stockholm,15,2011,-9.6,46
Stockholm,16,2011,-4.7,47
Stockholm,17,2011,-5.5,48
Stockholm,18,2011,-9.8,49
Stockholm,19,2011,-16.1,50
Stockholm,20,2011,-11.9,51
Stockholm,21,2011,-7.6,52
Stockholm,22,2011,-10.3,53
Stockholm,23,2011,-14.1,54
Stockholm,24,2011,-10.9,55
Stockholm,25,2011,-2.2,56
Stockholm,26,2011,-0.1,57
Stockholm,27,2011,-2.2,58
Stockholm,28,2011,-2.3,59
Stockholm,1,2011,-2.4,60
Stockholm,2,2011,-2.7,61
Stockholm,3,2011,-0.8,62
Stockholm,4,2011,0.1,63
Stockholm,5,2011,0.8,64
Stockholm,6,2011,-2.8,65
Stockholm,7,2011,-0.6,66
Stockholm,8,2011,2.9,67
Stockholm,9,2011,1.7,68
Stockholm,10,2011,2.3,69
Stockholm,11,2011,1.6,70
Stockholm,12,2011,3.3,71
Stockholm,13,2011,1.6,72
Stockholm,14,2011,1.5,73
Stockholm,15,2011,-0.7,74
Stockholm,16,2011,-2.6,75
Stockholm,17,2011,-0.4,76
Stockholm,18,2011,0.1,77
Stockholm,19,2011,0.4,78
Stockholm,20,2011,1.7,79
Stockholm,21,2011,4.7,80
Stockholm,22,2011,8.3,81
Stockholm,23,2011,6.2,82
Stockholm,24,2011,3.6,83
Stockholm,25,2011,-0.4,84
Stockholm,26,2011,-1.1,85
Stockholm,27,2011,0.8,86
Stockholm,28,2011,0.3,87
Stockholm,29,2011,-0.3,88
Stockholm,30,2011,-0.4,89
Stockholm,31,2011,0.4,90
Stockholm,1,2011,2.3,91
Stockholm,2,2011,4.9,92
Stockholm,3,2011,6.3,93
Stockholm,4,2011,6.6,94
Stockholm,5,2011,7.3,95
Stockholm,6,2011,8.7,96
Stockholm,7,2011,8.7,97
Stockholm,8,2011,6.6,98
Stockholm,9,2011,7.6,99
Stockholm,10,2011,7.8,100
Stockholm,11,2011,10.1,101
Stockholm,12,2011,5.2,102
Stockholm,13,2011,4.7,103
Stockholm,14,2011,7.4,104
Stockholm,15,2011,7.4,105
Stockholm,16,2011,10.2,106
Stockholm,17,2011,10.8,107
Stockholm,18,2011,10.9,108
Stockholm,19,2011,7.2,109
Stockholm,20,2011,9.8,110
Stockholm,21,2011,11.4,111
Stockholm,22,2011,10.6,112
Stockholm,23,2011,10.2,113
Stockholm,24,2011,10.9,114
Stockholm,25,2011,13.8,115
Stockholm,26,2011,10.9,116
Stockholm,27,2011,10.4,117
Stockholm,28,2011,9.6,118
Stockholm,29,2011,10.4,119
Stockholm,30,2011,8.1,120
Stockholm,1,2011,4.8,121
Stockholm,2,2011,3.8,122
Stockholm,3,2011,2.9,123
Stockholm,4,2011,4.3,124
Stockholm,5,2011,5.3,125
Stockholm,6,2011,7.3,126
Stockholm,7,2011,10.1,127
Stockholm,8,2011,11.8,128
Stockholm,9,2011,14.0,129
Stockholm,10,2011,16.2,130
Stockholm,11,2011,16.3,131
Stockholm,12,2011,15.2,132
Stockholm,13,2011,11.4,133
Stockholm,14,2011,11.6,134
Stockholm,15,2011,9.1,135
Stockholm,16,2011,9.8,136
Stockholm,17,2011,10.3,137
Stockholm,18,2011,12.6,138
Stockholm,19,2011,14.8,139
Stockholm,20,2011,13.3,140
Stockholm,21,2011,13.1,141
Stockholm,22,2011,14.5,142
Stockholm,23,2011,13.6,143
Stockholm,24,2011,13.3,144
Stockholm,25,2011,11.8,145
Stockholm,26,2011,12.5,146
Stockholm,27,2011,11.1,147
Stockholm,28,2011,12.1,148
Stockholm,29,2011,12.3,149
Stockholm,30,2011,15.4,150
Stockholm,31,2011,17.7,151
Stockholm,1,2011,15.4,152
Stockholm,2,2011,16.1,153
Stockholm,3,2011,18.6,154
Stockholm,4,2011,18.9,155
Stockholm,5,2011,13.8,156
Stockholm,6,2011,19.1,157
Stockholm,7,2011,21.1,158
Stockholm,8,2011,19.2,159
Stockholm,9,2011,20.0,160
Stockholm,10,2011,21.3,161
Stockholm,11,2011,22.1,162
Stockholm,12,2011,17.4,163
Stockholm,13,2011,16.7,164
Stockholm,14,2011,15.1,165
Stockholm,15,2011,13.7,166
Stockholm,16,2011,14.3,167
Stockholm,17,2011,13.0,168
Stockholm,18,2011,14.3,169
Stockholm,19,2011,12.3,170
Stockholm,20,2011,13.4,171
Stockholm,21,2011,14.4,172
Stockholm,22,2011,15.6,173
Stockholm,23,2011,14.4,174
Stockholm,24,2011,15.8,175
Stockholm,25,2011,14.3,176
Stockholm,26,2011,16.6,177
Stockholm,27,2011,18.7,178
Stockholm,28,2011,21.1,179
Stockholm,29,2011,20.8,180
Stockholm,30,2011,20.9,181
Stockholm,1,2011,21.1,182
Stockholm,2,2011,22.7,183
Stockholm,3,2011,16.4,184
Stockholm,4,2011,16.1,185
Stockholm,5,2011,16.9,186
Stockholm,6,2011,19.2,187
Stockholm,7,2011,20.8,188
Stockholm,8,2011,21.6,189
Stockholm,9,2011,20.8,190
Stockholm,10,2011,19.8,191
Stockholm,11,2011,18.8,192
Stockholm,12,2011,18.4,193
Stockholm,13,2011,14.6,194
Stockholm,14,2011,15.9,195
Stockholm,15,2011,17.3,196
Stockholm,16,2011,16.4,197
Stockholm,17,2011,19.1,198
Stockholm,18,2011,19.1,199
Stockholm,19,2011,18.3,200
Stockholm,20,2011,19.9,201
Stockholm,21,2011,17.2,202
Stockholm,22,2011,22.6,203
Stockholm,23,2011,21.1,204
Stockholm,24,2011,17.5,205
Stockholm,25,2011,17.4,206
Stockholm,26,2011,19.3,207
Stockholm,27,2011,21.5,208
Stockholm,28,2011,21.9,209
Stockholm,29,2011,21.1,210
Stockholm,30,2011,21.5,211
Stockholm,31,2011,20.1,212
Stockholm,1,2011,19.7,213
Stockholm,2,2011,18.0,214
Stockholm,3,2011,18.3,215
Stockholm,4,2011,18.2,216
Stockholm,5,2011,19.6,217
Stockholm,6,2011,19.7,218
Stockholm,7,2011,16.5,219
Stockholm,8,2011,16.9,220
Stockholm,9,2011,16.0,221
Stockholm,10,2011,14.4,222
Stockholm,11,2011,14.2,223
Stockholm,12,2011,13.4,224
Stockholm,13,2011,15.8,225
Stockholm,14,2011,17.8,226
Stockholm,15,2011,18.8,227
Stockholm,16,2011,17.1,228
Stockholm,17,2011,16.3,229
Stockholm,18,2011,16.7,230
Stockholm,19,2011,15.6,231
Stockholm,20,2011,15.6,232
Stockholm,21,2011,16.2,233
Stockholm,22,2011,16.2,234
Stockholm,23,2011,16.4,235
Stockholm,24,2011,16.1,236
Stockholm,25,2011,18.7,237
Stockholm,26,2011,18.8,238
Stockholm,27,2011,20.3,239
Stockholm,28,2011,17.4,240
Stockholm,29,2011,14.7,241
Stockholm,30,2011,12.8,242
Stockholm,31,2011,13.5,243
Stockholm,1,2011,12.8,244
Stockholm,2,2011,13.2,245
Stockholm,3,2011,14.3,246
Stockholm,4,2011,16.4,247
Stockholm,5,2011,18.3,248
Stockholm,6,2011,15.9,249
Stockholm,7,2011,14.3,250
Stockholm,8,2011,13.2,251
Stockholm,9,2011,13.8,252
Stockholm,10,2011,12.9,253
Stockholm,11,2011,14.8,254
Stockholm,12,2011,15.9,255
Stockholm,13,2011,15.2,256
Stockholm,14,2011,14.5,257
Stockholm,15,2011,12.0,258
Stockholm,16,2011,12.2,259
Stockholm,17,2011,10.1,260
Stockholm,18,2011,12.9,261
Stockholm,19,2011,13.2,262
Stockholm,20,2011,13.8,263
Stockholm,21,2011,12.2,264
Stockholm,22,2011,12.8,265
Stockholm,23,2011,11.7,266
Stockholm,24,2011,10.8,267
Stockholm,25,2011,12.7,268
Stockholm,26,2011,13.4,269
Stockholm,27,2011,12.3,270
Stockholm,28,2011,12.9,271
Stockholm,29,2011,16.0,272
Stockholm,30,2011,15.1,273
Stockholm,1,2011,13.4,274
Stockholm,2,2011,13.9,275
Stockholm,3,2011,12.7,276
Stockholm,4,2011,13.8,277
Stockholm,5,2011,12.4,278
Stockholm,6,2011,12.7,279
Stockholm,7,2011,8.9,280
Stockholm,8,2011,6.7,281
Stockholm,9,2011,5.8,282
Stockholm,10,2011,8.4,283
Stockholm,11,2011,6.9,284
Stockholm,12,2011,5.6,285
Stockholm,13,2011,5.3,286
Stockholm,14,2011,3.7,287
Stockholm,15,2011,5.7,288
Stockholm,16,2011,6.7,289
Stockholm,17,2011,5.2,290
Stockholm,18,2011,7.4,291
Stockholm,19,2011,6.8,292
Stockholm,20,2011,5.4,293
Stockholm,21,2011,4.7,294
Stockholm,22,2011,10.8,295
Stockholm,23,2011,8.8,296
Stockholm,24,2011,4.4,297
Stockholm,25,2011,5.5,298
